course_number,course_name,unit,section,day,start_time,end_time,location,classroom,instructor,course_rate
51427,Advanced Book Arts Workshop,9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Dicey, Joseph",4.261428571
51441,Foundation of BME Design,6,A,TR,03:00PM,03:50PM,"Pittsburgh, Pennsylvania",POS 153,"Chung, Wayne Zapanta, Conrad",4.067
51451,Fundamentals of Joinery & Furniture Design,9,A,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A27B,"Merriman, Thomas",4.818181818
51470,Design Practicum,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Cicozi, Melissa",5
51473,Design Center: Design & Policy for Humanitarian Impact,9,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",MM  203,"Hughes, Kristin Zak, Timothy",4.24125
51475,Design Center: AI & Culture: Bodies & Cyborgs,4.5,A1,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  107,"Steenson, Molly",
51477,Design Center: AI & Culture: Buildings & Cities,4.5,A2,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  107,"Steenson, Molly",
51481,Design Research Studio,12,A,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  112,"Anderson, Eric Baskinger, Mark Candy, Stuart",3.423333333
51485,Design Center: Imaginaries Lab: New Ways to Think,4.5,A1,R,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel",
51487,Design Center: Imaginaries Lab: New Ways to Live,4.5,A2,R,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel",
51489,Design Center: Designing Narratives Across Media,4.5,A2,W,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  107,"Ansari, Ahmed",
51499,Senior Independent Study,3-12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.95
51601,Design Center: Design Thinking (MA Seminar I),12,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  121,"Chapman, Jonathan",3.955
51611,MA Studio I: Visual Communication Fundamentals,12,A,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  107,"Twigg, Andrew",3.964
51625,Design Software Lab,9,A,F,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",MM  B3,TBA,3.483333333
51631,Design Center: Design Thinking for Complex Systems,6,A1,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",MM  121,"Ansari, Ahmed",4
51667,Design Center: Computational Design Thinking,12,A,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  B3,"Shim, Kyuha",
51671,Design Principles & Practices,12,A,TR,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  121,"Hanington, Bruce",4.0975
51673,Design Center: Human Experience in Design,12,A,M,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",MM  A14,"Yasko, Brett",4.61
51701,MDES/MPS Seminar I: Interaction & Service Design Concepts,12,A,MW,10:00AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Steenson, Molly",4.353333333
51703,Graduate Design Colloquium,3,A,F,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",MM  215,"Hanington, Bruce",
51705,Design Thesis Prep I,3,A,F,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Steenson, Molly",4.054
51711,MDES/MPS Studio I: Designing for Interactions,12,A,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  215,TBA,4.024166667
51718,Design Practicum,3,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Cicozi, Melissa",
51721,Design Research,5-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,
51725,Design Center: Interaction Design Lab,12,A,TR,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  A11,TBA,3.7625
51727,Design Center: Introduction to Web Design,12,A,MW,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",MM  B3,"Twigg, Andrew",4.48
51729,Communication Design Studio,12,A,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  215,"Rohrbach, Stacie",4.345555556
51759,Tools for UX Design,12,A,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  121,"Chung, Wayne",4.082857143
51773,Design Center: Design & Policy for Humanitarian Impact,12,A,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",MM  203,"Hughes, Kristin Zak, Timothy",3.45
51777,Sensing Environments,12,A,TR,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",MM  107,"Sutika Sipus, Mitchell",3
51799,Graduate Independent  Study,3-24,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,4.332857143
51801,Design Thesis,21,A,F,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  215,"Hanington, Bruce",
51824,Basic 3D Prototyping,6,A1,F,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",PH  27,"Stygar, Christopher",4.9225
51825,MDES Seminar III: Advanced Interaction & Service Design Concepts,12,A,T,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel Ansari, Ahmed",4.06
51831,Design Center: Methodology of Visualization,12,A,TR,06:30PM,08:20PM,"Pittsburgh, Pennsylvania",MM  107,"Zywica, Matthew",4.583888889
51875,Design Center: AI & Culture: Bodies & Cyborgs,6,A1,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  107,"Steenson, Molly",
51877,Design Center: AI & Culture: Buildings & Cities,6,A2,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  107,"Steenson, Molly",
51885,Design Center: Imaginaries Lab: New Ways to Think,6,A1,R,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel",
51887,Design Center: Imaginaries Lab: New Ways to Live,6,A2,R,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel",
51889,Design Center: Designing Narratives Across Media,6,A2,W,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",MM  107,"Ansari, Ahmed",
51903,Design Theory & Practice,18,A,T,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  215,"Lockton, Daniel Ansari, Ahmed",
51913,Design Writing Workshop,18,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Chapman, Jonathan",
51915,Research OF Designing I,6-12,B,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,4.333333333
51921,Research I,5-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Kossoff, Gideon Chapman, Jonathan",2
51923,Research III,VAR,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Kossoff, Gideon Chapman, Jonathan",5
51925,Research V,VAR,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Kossoff, Gideon Chapman, Jonathan",
51971,Coda I,VAR,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Chapman, Jonathan Kossoff, Gideon",
54011,Warmup,1,A,MWF,08:20AM,08:50AM,"Pittsburgh, Pennsylvania",PCA 321,"Wadsworth, Donald",4.312
54050,Study Abroad,0,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,
54101,Acting I,10,A,MWF,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",PCA 321,"Mackenzie-Wood, Barbara",4.832258065
54103,Speech I,6,A,T,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA A35,"Wadsworth, Donald",4.711935484
54105,Voice/Alexander I,5,A,T,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 321,"Feindel, Janet",3.945588235
54107,Movement I,4,A,T,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 306,"Moore, Catherine",4.84625
54109,Dramaturgy 1: Approaches to Text,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 231,"Arons, Wendy",4.608461538
54110,Text for Actors,2,A2,TR,04:30PM,05:20PM,"Pittsburgh, Pennsylvania",PCA 318,"Mackenzie-Wood, Barbara",4.561666667
54121,Directing I: Sources,9,A,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 118,"Harris, Jed",4.226666667
54123,Ballet I,5,A,MWF,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 306,"Conte, Judith Caton, James",4.684545455
54125,Music Skills I,4,A,TR,04:30PM,05:20PM,"Pittsburgh, Pennsylvania",PCA A35,"Benack, Claudia",4.515454545
54151,Stagecraft,13,A,MTWR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 107,"Holcomb, David Brown, Christian",4.489047619
54157,Production Science,6,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 304,"Hines, Kevin",4.43
54159,Production Practicum,6,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 114,"Holcomb, David",3.36
54163,Production for Non Majors,6,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 114,"Holcomb, David",3
54167,Acting for Directors I,10,A,MWF,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",PCA 321,"Smith, Andrew Mackenzie-Wood, Barbara Haden, Kyle",4.55
54169,Studiocraft 1,13,A,MWF,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",PCA 304,"Block, Richard Zamborsky, Beth",4.24
54171,Basic Design 1,6,A,TR,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 304,"Tsu, Susan",4.66
54175,Conservatory Hour,1,A,M,04:30PM,05:20PM,"Pittsburgh, Pennsylvania",PCA 114,"Block, Richard Arons, Wendy Holcomb, David",3.943571429
54177,Foundations of Drama I,6,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PH  226A,"Good, Kristi",3.794285714
54183,"Writing History Plays: Ethics, Authorship, and Hamilton  This Section Cancelled",9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",SH  212,"Ashokkumar, Sowmya",
54187,Introduction to Playwriting,9,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  154A,"McPherson, Hallie",4.378823529
54191,Acting for Non-Majors,9,A,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",PCA 313,TBA,4.721538462
54192,Acting Ensemble for Non-Majors,VAR,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 115,"Weild, Kim",4.626190476
54197,Writing for Emerging Media,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5328,"Burns, Daniel",
54198,Plays With Words: Exploring Language-Driven Theater,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A19D,"D\'Errico, Lauren",
54200,Dramaturgy Forum,1,A,F,04:30PM,05:20PM,"Pittsburgh, Pennsylvania",PCA 307,"Dumas, William Bylancik, Kristina",4.142857143
54201,Acting II,12,A,MW,01:00PM,03:20PM,"Pittsburgh, Pennsylvania",PCA 321,"McKay, Anthony",4.514642857
54203,Voice and Speech II,5,A,MWF,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PCA A35,"Levinson, Lisa Logan, Gary",4.653846154
54205,Ballet II,3,A,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PCA 306,"Caton, James",4.71875
54207,Movement II,"3,5",A,MWF,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PCA 313,"Warman, Kaf",4.467826087
54211,Actor Dance II,3,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 306,"Caton, James",4.518888889
54213,Singing for Actors II,3,A,MW,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 321,TBA,4.675
54217,Jazz II,2,A,M,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",PCA 306,"Cousin, Thomas",4.666666667
54219,Music Theatre Literature and Repertoire,4,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 313,"Benack, Claudia",3.907777778
54221,Directing II: Fundamentals,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 115,"Weild, Kim",3.632857143
54223,Tap II,2,A,T,12:00PM,12:50PM,"Pittsburgh, Pennsylvania",PCA 306,"Conte, Judith",4.666666667
54229,Hedy Lamarr\'s Owl,9,A1,MWF,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 118,"Mundell, Anne Block, Richard Pino, Joseph Shackleford, Tina",3.717419355
54231,Design for the Stage,9,A,M,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 211,"Limauro, Cynthia Sissons, Narelle Block, Richard",3.716078431
54233,Acting For Directors II,12,A,MW,01:00PM,03:20PM,"Pittsburgh, Pennsylvania",PCA 321,"McKay, Anthony Mackenzie-Wood, Barbara Smith, Andrew",3.5
54237,Scenic Painting I,6,A,F,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 107,"Zamborsky, Beth",4.671428571
54239,History of Architecture and Decor 1: Ancients to Gothic,"4,6",A,TR,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",PCA 307,"Block, Richard",3.725
54245,History of Clothing 1,6,A,WF,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 307,"Eshelman, Melinda",4.01
54247,Dramaturgy 4: In Company,9,A,T,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 103,"Rivas, Megan",3.805
54249,Stagecraft II,14,A,W,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 211,"Hines, Kevin Brown, Christian",3.688823529
54256,Dramaturgy 3: New Play Dramaturgy,9,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HL  106B,"Rivas, Megan",4.662
54257,Directing: Production II,6,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 118,"Harris, Jed Holcomb, David",3.295454545
54264,Welding,4,A,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 107,"Carter, Bernard",4.752571429
54266,Stage Management: Cue Lab,3,A2,MW,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 115,"Shackleford, Tina",4.336666667
54267,Conceptual Sound Design,9,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 210,"Pino, Joseph",4.071428571
54268,Organized Sound,6,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 332,"Pickett, Sarah",4.2
54271,Technical Management,6,A,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PCA 307,"Mccarter, Molly",3.918181818
54273,Technical Direction I,6,A,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A19,"Boevers, David",3.902727273
54274,Seminar in Costume Management,4,A2,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 308,"Russman, Brian",3.354285714
54275,History of Sound Design,3,A,F,10:00AM,11:20AM,"Pittsburgh, Pennsylvania",PCA 103,"Pino, Joseph",3.973333333
54277,Negotiation and Conflict Management,3,A1,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",TBD TBD,"Shackleford, Tina",3.007142857
54281,Foundations of Drama II,6,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",TBD TBD,"Crane, Robert",3.958076923
54284,Fundamentals of Directing,6,A,F,12:30PM,03:20PM,"Pittsburgh, Pennsylvania",PCA 115,"Weild, Kim",4.18
54285,Alexander Technique Tutorials,1.5,A,T,12:00PM,12:50PM,"Pittsburgh, Pennsylvania",PCA A35,"Levinson, Lisa",5
54295,Advanced Fabrication 2,6,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 107,"Carter, Bernard",4.5
54299,Dramaturgy Production:Assistant,9,A,T,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",TBA,"Arons, Wendy",4.5
54300,Dramaturgy Research Hours,6,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Arons, Wendy",
54301,Acting III,10,A,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 321,"McKay, Anthony Wadsworth, Donald Haden, Kyle",4.120714286
54305,Voice/Alexander III,5,A,MW,11:30AM,12:30PM,"Pittsburgh, Pennsylvania",PCA 321,TBA,3.725555556
54307,Movement III,5,A,MW,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",PCA 306,"Moore, Catherine",4.52625
54309,Dialects and Accents,6,A,MW,12:00PM,01:00PM,"Pittsburgh, Pennsylvania",PCA A41,"Logan, Gary",4.625
54311,Rehearsal and Performance III,VAR,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 114,"Wadsworth, Donald",4.5
54313,Ballet III,3,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 306,"Caton, James",4.833333333
54315,Jazz III,2,A,F,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",PCA 306,"Cousin, Thomas",4.8
54317,Singing for Actors III,2,A,F,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA A41,"Benack, Claudia",4.115
54319,Cabaret,6,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 318,"Kline, Gary",4.317
54322,Directing III: Future Stages,4,A,MW,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",OFF CAMP,"Manson, Caden",3.94
54323,Tap III,2,A,T,04:30PM,05:20PM,"Pittsburgh, Pennsylvania",PCA 306,"Conte, Judith",4.090909091
54325,Actor Dance III,2,A,T,12:00PM,01:00PM,"Pittsburgh, Pennsylvania",PCA 313,"Cousin, Thomas",4.87
54327,Auditioning for the Stage,2,A,T,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PCA 321,"Smith, Andrew",4.691428571
54331,Scenic Design: Explorations,9,A,M,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 307,"Mundell, Anne",4.422222222
54333,Production Personnel Management,6,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 103,"Mccarter, Molly",4.257
54339,Stage Management Seminar,3,A,F,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 231,"Shackleford, Tina",3.675833333
54341,Fundamentals of Costume Design,9,A,MW,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 305,"Tsu, Susan",3.904285714
54349,Automated Lighting Technology,6,A,F,08:30AM,10:50AM,"Pittsburgh, Pennsylvania",PCA 115,"Brown, Christian",4.762
54350,Scenic Design Forum,1,A,R,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",PCA 103,"Mundell, Anne",3.723333333
54351,Theatrical Lighting Design,9,A,T,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 211,"Limauro, Cynthia",3.917
54353,Structural Design I,9,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 209,"Hines, Kevin",4.244
54357,Directing: Production III,12,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 118,"Harris, Jed Holcomb, David",
54361,Production Preparation,9-36,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 107,"Holcomb, David",
54367,Lighting Design Skills,6,A,R,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 211,"Thomson, Robert Limauro, Cynthia",3.8
54373,Draping for the  Designer I,6,A,R,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 308,"Hanson, Hugh",3.933333333
54375,IDeATe: Robotics for Creative Practice,9,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",HL  A5,"Zeglin, Garth",3
54377,Noises Off,6,A,F,09:00AM,09:50AM,"Pittsburgh, Pennsylvania",PCA 103,"Pino, Joseph Pickett, Sarah",
54380,Music Reading for Production,3,A,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA A41,TBA,4.166666667
54381,"Special Topics in Drama: History, Literature and Criticism  : Musical Theater History",6,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 314,"Arons, Wendy",4.058275862
54383,Introduction to Digital Media,9,A,W,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",BH  140F,"Kim, Man",3.11
54387,Dramaturgy : Production I,9,A,T,04:30PM,06:00PM,"Pittsburgh, Pennsylvania",TBA,"Arons, Wendy",4.5
54389,Composition for Theatrical Sound Design 1,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 210,"Pickett, Sarah",4.443333333
54395,Internship,6-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Nichols, Amy",
54398,Film Sound Design,9,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 103,"Pino, Joseph",4.333333333
54399,Decoding Media,6,A,TR,12:00PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 307,"Shea, Lawrence",3.5
54401,Through the Lens : Storytelling with the Camera,9,A,M,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 115,"Mundell, Anne",2.76
54403,Advanced Speech Techniques,3,A1,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 314,"Logan, Gary",4.75
54405,Undergraduate Future Stages,4,A,MW,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",OFF CAMP,"Manson, Caden Sissons, Narelle Shea, Lawrence",2.8745
54406,Media Creation Studio I,6,A,R,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",OFF CAMP,"Shea, Lawrence Ross, Nica",3.375
54407,Movement IV,4,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 313,"Warman, Kaf",3.026
54409,Theatre Lab for Undergraduates I,"4,9",A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 118,"Handel, Robert Harris, Jed",4.044074074
54411,Rehearsal and Performance IV  : Way Out West,16,A1,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 114,"Wadsworth, Donald",4.2
54413,Showcase,4,A2,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 314,TBA,4.833333333
54415,Broadway Dance Styles,5,A,MWF,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 306,"Cousin, Thomas",4.75
54418,Songs for Showcase,2,A2,T,12:00PM,01:00PM,"Pittsburgh, Pennsylvania",PCA 318,"Kline, Gary",4.75
54431,Scenography,9,A,W,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 305,"Sissons, Narelle",3.198666667
54436,MT Voice Coaching,1,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,
54441,Costume Design for Dance,5,A2,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",TBA,"Eshelman, Melinda",5
54445,Professional Preparation 1,3,A1,F,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 307,"Sissons, Narelle Limauro, Cynthia",2.906
54447,Figure Drawing,3,A,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 305,"Zamborsky, Beth",4.444444444
54453,Production Management Workshop,3,A,MW,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",PCA 231,"Holcomb, David",4.543
54455,Production Data Manipulation,6,A,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",WEH 5201,"Holcomb, David",4.346
54457,Directing: Production IV,12,A,MTWRF,06:30PM,10:20PM,"Pittsburgh, Pennsylvania",PCA 118,"Harris, Jed",
54464,PTM Professional Practice,3,A,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PCA 209,"Boevers, David",3.912222222
54469,Dance Lighting Design,3,A2,W,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 211,"Limauro, Cynthia",3.861666667
54473,Drawing for Theatrical Designers,9,A,MW,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",PCA 305,"Tsu, Susan",4.565
54477,Technical Direction III,6,A,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 209,"Boevers, David",3.51125
54487,Dramaturgy: Production II,12,A,TW,04:30PM,06:00PM,"Pittsburgh, Pennsylvania",TBA,"Arons, Wendy",
54489,Dramaturgy: Internship,9,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Arons, Wendy",
54491,Concert Lighting Design,9,A,T,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",PCA 115,"Thomson, Robert",4.334285714
54493,Business of Acting,4,A,W,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",PCA 231,"Wadsworth, Donald",4.617
54495,Internship,9-36,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Nichols, Amy Sissons, Narelle",
54497,Directed Study in Design and Production,2-12,A,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Limauro, Cynthia",
54500,Voice Lab,5,A,R,12:00PM,12:50PM,"Pittsburgh, Pennsylvania",PCA 321,"Kline, Gary",4.636530612
54505,Ear Training,1,A,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 210,"Pino, Joseph",4.296111111
54508,Theatrical Sound System Design 1,9,A,F,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",PCA 210,"Pino, Joseph Evans, Christopher",
54517,Director\'s Colloquium,1,A,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",PCA 118,"Harris, Jed",4.040666667
54519,Acting for the Camera,6,A,F,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",HL  A10A,"Kovitz, Randy",4.19
54525,Entertainment Lighting Programming,4,A,F,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 115,"Brown, Christian",3.833333333
54534,Costume Crafts: Theatrical Footwear,4,A1,T,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 308,"Russman, Brian",4.33
54537,Costume Crafts: Theatrical Jewelry Making,4,A2,T,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 308,"Russman, Brian",4.5
54539,Fabric Dyeing I,9,A,F,09:30AM,12:20PM,"Pittsburgh, Pennsylvania",PCA 308,"Russman, Brian",4.75
